property_url,mls,mls_id,status,text,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,county,fips_code,stories,hoa_fee,parking_garage,agent,broker,broker_phone,nearby_schools,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/M9872330540?listing_status=rental,TRBO,1424859,FOR_RENT,"Luxurious 2 bedroom apartment in prime Pelham Bay location. Enjoy the convenience of walking to train line 6 Pelham Bay Park station, as well as grocery and retail stores. Coop building provides a lot of comfort with its elevator and shared laundry area. Experience modern living at its best. Sun-drenched and spacious living area with an open galley kitchen adorned with a lot of cabinets for all your storage needs. Two generously sized bedroom are the perfect sanctuary. Tenant only pays for electricity. Heat, hot water and cooking gas are all included. Small pets are allowed. To apply, visit TurboTenant and search for Property ID 1424859",APARTMENT,2015  St Paul Ave,Unit 2ND,Bronx,NY,10461,2,1,,850,,48,2350,2024-03-11,,,,3,40.852745,-73.82914,"Paul Estate, Pelham Bay, East Bronx",Bronx,36005,,,,,,,"Equality Charter School, Icahn Charter School 4, Icahn Charter School 5, New York City Geographic District # 8, Icahn Charter School 3",http://ap.rdcpix.com/349f83e8a3ac22451033652fbebcc85cl-m417105899od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/349f83e8a3ac22451033652fbebcc85cl-m417105899od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/349f83e8a3ac22451033652fbebcc85cl-m3380885176od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/349f83e8a3ac22451033652fbebcc85cl-m1676646039od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/349f83e8a3ac22451033652fbebcc85cl-m621586697od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/349f83e8a3ac22451033652fbebcc85cl-m1580119757od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/349f83e8a3ac22451033652fbebcc85cl-m709353966od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9535123334?listing_status=rental,LINY,H6295394,FOR_RENT,"Move right in to this completely renovated, spacious three bedroom, one bath unit in a private home in the Bronx Manor area on the border of Pelham Manor. This unit comes with its own individual laundry. The unit consists of a state of the art heating & central air system. There is ample closet space throughout. There is plenty of street parking, and access to rear yard. New kitchen with brand new appliances, up and down washer and dryer in the unit. Floors are redone and all rooms are freshly painted. The full bath is recently renovated. Close to bus, train and shops. Tenant to pay all utilities. Small pets will be considered.",MULTI_FAMILY,2518  Hollers Ave,,Bronx,NY,10475,3,1,,2516,1925,43,3500,2024-03-16,,,2701,1,40.887001,-73.819313,"Eastchester, East Bronx",Bronx,36005,,0,,Christopher A Fulco,EXIT REALTY PRIVATE CLIENT,(914) 222-1000,"Nyc Geog District #11 - Bronx, Nyc Special Schools - District 75, Bronx Charter School For Better Learning",http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b20778659od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b20778659od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b2052160588od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b3236018490od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b2048318242od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b224051231od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b1235280945od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b4055255233od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b1215471157od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b2572124971od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b1784542276od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b3816446754od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b2540443111od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b927553915od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ee0586e76ba604c7d1a1417602e6bc82l-b2523398316od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9920532775?listing_status=rental,LINY,H6294117,FOR_RENT,"Luxury Living in the Heart of Riverdale Welcome to your new sanctuary in the vibrant neighborhood of Riverdale, where luxury meets convenience in this newly renovated unit. Nestled in the heart of the Bronx, this property offers a perfect blend of modern amenities, prime location, and easy access to everything you need. Key Features: Brand New Everything: Experience the joy of living in a space where everything is fresh and new. From top to bottom, this unit has been renovated to perfection, boasting modern finishes and high-end fixtures that elevate your everyday living experience. Prime Location: Situated in the heart of Riverdale, you'll find yourself surrounded by an array of amenities, including top-rated restaurants, trendy cafes, boutique shops, and lush green spaces.",APARTMENT,3607  Greystone Ave,,Bronx,NY,10463,2,1,,10935,2018,48,3200,2024-03-11,,,5001,0,40.886033,-73.906184,"Riverdale, Fieldston, West Bronx",Bronx,36005,,,,Laron Duncan,Axe Realty NYC LLC,(718) 362-7164,"Amber Charter School Kingsbridge, Nyc Geog District #10 - Bronx, International Leadership Charter School",http://ap.rdcpix.com/7bb5ddc0fedd680a72d3126f83a7a1cfl-m3663780474od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/7bb5ddc0fedd680a72d3126f83a7a1cfl-m3663780474od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7bb5ddc0fedd680a72d3126f83a7a1cfl-m3016308886od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7bb5ddc0fedd680a72d3126f83a7a1cfl-m1805918373od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7bb5ddc0fedd680a72d3126f83a7a1cfl-m2731827252od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7bb5ddc0fedd680a72d3126f83a7a1cfl-m1340889302od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M3433342295?listing_status=rental,LINY,H6296064,FOR_RENT,"Welcome to your new home in the Bronx! This charming 3-bedroom, 1-bathroom rental is situated on a serene and beautiful street. Enjoy the convenience of washer and dryer hookups right in the unit, along with ample parking for you and your guests. Hardwood floors throughout the space add a touch of elegance, while excellent natural light floods the rooms, creating a warm and inviting atmosphere. The kitchen has been newly renovated in 2024, featuring modern amenities and ample space for cooking and entertaining. Don't miss out on this opportunity to live in a beautifully updated home in a prime location!",MULTI_FAMILY,3016  Bruner Ave,Apt 2,Bronx,NY,10469,3,1,,1100,1970,38,2500,2024-03-21,,,3132,2,40.871958,-73.837602,"East Bronx, Baychester",Bronx,36005,1,0,,Nina Piacente,Julia B. Fee Sotheby's International Realty,(914) 967-4600,"Nyc Geog District #11 - Bronx, Nyc Special Schools - District 75",http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m3682182667od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m3682182667od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m1827531083od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m1061292954od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m2101541595od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m3010309140od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m2108442825od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m2146474805od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m74821210od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m1958953649od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m3379896532od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m473847132od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m881993651od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m255398671od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m1091067933od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2f883d6bada2c34bfeb57782a31acbe3l-m934663990od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9007147823?listing_status=rental,LINY,H6294826,FOR_RENT,"2 bedroom in a quiet residential area. The unit is the second floor of a two-family house. Although it has a small kitchen, the unit features hardwood floors, large closets, and large bedrooms. Located walking distance to East Tremont Ave where there are plenty of restaurants and shopping, recreational parks, the Bx8, Bx40, Bx42 buses, BxM9 bus to Manhattan. It is also a short drive to Ferry Point Park where you can take the ferry to Wall Street. Peace and quiet but yet close to it all. Street parking is very easy.",MULTI_FAMILY,545  Vincent Ave,Unit 2ND,Bronx,NY,10465,2,1,,700,1935,46,2000,2024-03-13,,,2500,3,40.826202,-73.814651,"East Bronx, Throgs Neck",Bronx,36005,,0,,Jules Zaphire,Pantiga Group Inc.,(347) 657-1114,New York City Geographic District # 8,http://ap.rdcpix.com/207e99208c17a7471204948a5b488d60l-m3737457650od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/207e99208c17a7471204948a5b488d60l-m3737457650od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/207e99208c17a7471204948a5b488d60l-m166219921od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/207e99208c17a7471204948a5b488d60l-m2388108734od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/207e99208c17a7471204948a5b488d60l-m2157375754od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/207e99208c17a7471204948a5b488d60l-m3887378436od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/207e99208c17a7471204948a5b488d60l-m2708516357od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M3535918987?listing_status=rental,LINY,H6293939,FOR_RENT,"New Construction!!! Spacious and beautiful four bedrooms, two baths in a vibrant area in the North of the Bronx. This unit boast of an open concept with high-ceiling. The kitchen is equipped with stainless steel appliances and beautiful cabinets to match. Roomy master bedroom suite that can hold two king size beds with two sizable closets. It's a must see unit to appreciate the architectural design.",MULTI_FAMILY,4445  Monticello Ave,,Bronx,NY,10466,4,2,,1550,1930,51,4500,2024-03-08,,,5001,3,40.901299,-73.842502,"East Bronx, Wakefield",Bronx,36005,,0,,Harry Effah,EXIT REALTY GROUP,(718) 319-8500,"Nyc Geog District #11 - Bronx, Amani Public Charter School",http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b1372226249od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b1372226249od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b2697503014od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b3290346217od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b2733330262od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b3279802087od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b1124679012od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b17784856od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b883787496od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b3151673569od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4c50246127d6724d15887edbdcdb3e37l-b2204613432od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M4142671691?listing_status=rental,LINY,H6294575,FOR_RENT,"Call/text to schedule an appt to see this beautifully recently updated 2 bdrm 1st floor apartment. Kitchen: Granite counters, shaker style cabinets, stainless steel appliances 2nd egress to backyard granting access to the back yard. All utilities included! There is always street parking. Near parks, laundry establishments, and near one of the biggest mall/plaza in the Bronx; Bay Plaza! Near major highways; I95, Hutchingson Pkwy, Bronx River Pkwy, busses and trains. Also close by is the express buses to Manhattan and Queens. Near Throggs Neck, Whitestone and George Washington bridges. Priced to rent fast. Reachout before it's gone.",APARTMENT,1744  Givan Ave,,Bronx,NY,10469,2,1,,900,1970,47,2500,2024-03-12,,,3920,3,40.875397,-73.841859,"East Bronx, Baychester",Bronx,36005,1,,,,Exp Realty,(888) 276-0630,"Nyc Geog District #11 - Bronx, Nyc Special Schools - District 75",http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m1730605010od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m1730605010od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m828449025od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m804497844od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m2405796853od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m2001518040od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m1477232872od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m1622235084od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m2082457589od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m1880086661od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m4286927891od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m87156200od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m403516159od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m414502120od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m3336733563od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m1934550651od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07558e97e1ed817c0c197268ef923d00l-m3423351968od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M4439131862?listing_status=rental,STNY,11257001,FOR_RENT,"Bright, Charming 3 Bedroom Apartment with garden views. 9 ft. ceilings, breakfast dinette area. Full second floor of a two family building. 4 oversized closets Heat is included. Street parking only. Close to #1subway-225 Street Station Walking distance (1/2 block) to the MTA & Metro North train station. Local restaurants and shops Aldis, Target, Marshalls, TJ Max nearby. Laundromat short distance away. Applicants with excellent credit. No pets. Owner is a Broker- No Brokers fee. Contact for private viewing.",MULTI_FAMILY,23  Marble Hill Ave,,Bronx,NY,10463,3,1,,,1925,52,3000,2024-03-07,45500,1979-03-06,,,40.875297,-73.910652,"West Bronx, Marble Hill",New York,36061,2,0,,Mirna Abada,MIRNA ABADA INC,,"ATMOSPHERE ACADEMY PUBLIC CHARTER SCHOOL, Nyc Geog District #10 - Bronx",http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m139798935od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m139798935od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m166495826od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m3887255739od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m3290744118od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m2960645404od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m2930105673od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m248921515od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m794632658od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m1429121460od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m995155536od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m3366550455od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25671e94351723d0a6a3712d21c5e7c8l-m4050280296od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M4151282050?listing_status=rental,LINY,H6294287,FOR_RENT,"Beautiful 3 bedrooms, 1 bathroom apartment with parking available. In a quiet house and street. A short walk away from transportation.",MULTI_FAMILY,1821  Loring Pl,,Bronx,NY,10453,3,1,,1000,1920,45,3200,2024-03-14,499990,2005-06-20,,3,40.852574,-73.916218,"Morris Heights, West Bronx",Bronx,36005,,0,2,Geynny Cabrera,BESMATCH REAL ESTATE,(718) 324-6060,"Inwood Academy For Leadership Charter School, Charter High School for Law and Social Justice, Nyc Geog District #10 - Bronx, The Equity Project Charter School",http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m1517946752od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m1517946752od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m1218281398od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m3767636579od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m1041351295od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m781064802od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m2297108067od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m3122477433od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m2348701564od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m2664145390od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/575b4837187a325790a820af4b90fbd0l-m3231183728od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9305840894?listing_status=rental,LINY,H6293943,FOR_RENT,"Introducing 55 Dash Place, a brand-new, boutique rental development overlooking Brust Park. With a stately facade that blends harmoniously with the surrounding architecture, tastefully designed interiors, and a curated amenity package, 55 Dash embodies understated luxury and sophistication. Offering a limited collection of just twenty-nine one and two bedroom residences, 55 Dash provides a rare opportunity to lease next to Riverdale's sought-after and exclusive neighborhood of Fieldston. Each carefully crafted residence at 55 Dash features gracious layouts designed for practicality, enhanced by stylish finishes. Oversized windows offer abundant light and picturesque views of Manhattan College, the surrounding architecture, and the lush landscapes of Brust Park and Van Cortlandt Park. Select premium units provide the added benefit of private outdoor balconies or terraces, allowing residents a more personal opportunity to convene with nature.",APARTMENT,55  Dash Pl,Unit 306,Bronx,NY,10463,2,2,,847,2022,51,4650,2024-03-08,,,,5,,,,Bronx,,,,1,Sarah Saltzberg,Bohemia Realty Group LLC,(212) 663-6215,,http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m26927987od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m26927987od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m3353202025od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m2836474004od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m1715565954od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m1646856236od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m2296109342od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m3743523990od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m1407281369od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m195012691od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/25cda65560966a1858785f5b3b3da5c3l-m1690168738od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M3980974767?listing_status=rental,TRBO,1422768,FOR_RENT,"Welcome to your spacious 3-bedroom apartment in the heart of the Bronx! This newly renovated unit boasts ample natural light, hardwood floors, and modern finishes throughout. The open-concept kitchen features stainless steel appliances and plenty of cabinet space. Each bedroom offers generous closet space, perfect for storage. With easy access to public transportation and nearby amenities, this apartment is ideal for families or roommates looking for comfort and convenience in a vibrant neighborhood. To apply, visit TurboTenant and search for Property ID 1422768",CONDOS,3443  Mc Owen Ave,,Bronx,NY,10475,3,1,,,,51,3000,2024-03-08,605000,2006-07-12,,,40.88696,-73.818194,"Eastchester, East Bronx",Bronx,36005,,,,,,,"Nyc Geog District #11 - Bronx, Nyc Special Schools - District 75",http://ap.rdcpix.com/fc8a084a6467ffbcf0c56615c23b856el-m3921494723od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/fc8a084a6467ffbcf0c56615c23b856el-m3921494723od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fc8a084a6467ffbcf0c56615c23b856el-m4054452816od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fc8a084a6467ffbcf0c56615c23b856el-m99870701od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fc8a084a6467ffbcf0c56615c23b856el-m1192425794od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fc8a084a6467ffbcf0c56615c23b856el-m2148707354od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fc8a084a6467ffbcf0c56615c23b856el-m3315125578od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9307712449?listing_status=rental,LINY,H6294861,FOR_RENT,"Spacious and sunny recently renovated one bedroom in the heart of Central Riverdale. Open concept kitchen with stainless steel appliances, tiled back-splash, stainless steel farm sink & breakfast bar. Large bedroom with two large closets. Plenty of additional closets throughout, open areas & natural lighting. Great community close to all. Access to local and express buses to City, #1 train & Metro North. Building amenities include on-site Super, elevator, hardwood floors, bike & storage rooms.",COOP,3840  Greystone Ave,Apt 2S,Bronx,NY,10463,1,1,,850,1950,45,2750,2024-03-14,,,,3,40.888336,-73.90477,"Riverdale, West Bronx, Fieldston",Bronx,36005,1,,,Mary Hios,Astor Lane Realty,(914) 341-2998,"Amber Charter School Kingsbridge, Nyc Geog District #10 - Bronx, International Leadership Charter School",http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m3422559498od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m3422559498od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m407461885od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m938143018od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m335395021od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m2120701842od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m3687673614od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m647555260od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m2284755024od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m3695507076od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m1407476057od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/cb11b5e9b1a97cdb8ac0783018432ce8l-m1632533649od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9526151441?listing_status=rental,TENY,9028594,FOR_RENT,"Spacious studio apartment located in the Bedford Park area. Unit features hard wood floor throughout and ample natural light. Building has elevator, live-in super and laundry room. In close proximity to public transportation, major highways, and shopping.",CONDOS,2980  Briggs Ave,Apt 6E,Bronx,NY,10458,0,1,,,1954,52,2100,2024-03-07,,,16500,,40.871437,-73.885063,"West Bronx, Bedford Park",Bronx,36005,6,,,Vanessa Perdomo,Brown Harris Stevens,(646) 921-1219,Nyc Geog District #10 - Bronx,,
